-1.000	-1.998	100.978
-0.998	-2.000	100.968
-1.001	-2.001	100.975
-1.000	-2.000	100.982
-0.998	-2.001	100.984
-0.997	-1.999	100.977
-0.999	-2.002	100.974
-1.001	-1.997	100.983
-1.001	-2.001	100.986
-0.999	-1.998	100.980
-1.001	-1.996	100.979
-1.000	-2.004	100.976
-0.999	-1.999	100.978
-1.000	-1.998	100.974
-1.000	-2.000	100.978
-0.996	-1.998	100.975
-1.000	-2.000	100.980
-0.998	-2.003	100.981
-1.002	-2.000	100.983
-1.002	-1.997	100.974
-0.998	-2.001	100.980
-0.997	-2.001	100.982
-1.002	-2.000	100.975
-0.999	-2.001	100.976
-0.995	-2.002	100.974
-0.999	-2.001	100.980
-0.998	-2.000	100.983
-1.000	-2.000	100.978
-1.000	-1.997	100.981
-0.999	-1.999	100.978
-0.999	-1.998	100.980
-0.999	-1.999	100.978
-0.999	-1.998	100.980
-1.000	-2.001	100.979
-1.000	-2.001	100.980
-0.999	-2.000	100.978
-0.996	-2.001	100.980
-1.002	-1.998	100.977
-0.999	-1.999	100.978
-1.000	-2.000	100.977
-1.000	-1.998	100.982
-0.999	-2.000	100.974
-0.999	-2.000	100.978
-0.998	-1.998	100.976
-0.996	-2.001	100.979
-1.000	-1.997	100.977
-0.998	-1.999	100.985
-0.999	-1.997	100.981
-0.997	-1.999	100.984
-0.998	-1.999	100.983
-1.001	-2.001	100.982
-0.998	-2.000	100.976
-0.996	-1.998	100.982
-0.998	-2.000	100.986
-0.999	-2.001	100.978
-1.000	-2.002	100.978
-1.000	-1.999	100.966
-1.002	-1.999	100.977
-1.000	-1.997	100.977
-1.001	-1.999	100.981
-1.000	-2.000	100.975
-1.000	-2.002	100.979
-0.999	-1.998	100.972
-0.998	-1.998	100.975
-1.000	-2.003	100.974
-1.002	-2.002	100.988
-1.000	-1.998	100.974
-0.999	-1.997	100.982
-0.999	-2.001	100.974
-1.000	-2.001	100.981
-1.000	-2.000	100.972
-1.000	-2.001	100.978
-0.998	-1.999	100.979
-1.000	-2.000	100.982
-0.998	-1.998	100.978
-1.002	-1.999	100.984
-0.998	-1.998	100.983
-1.001	-2.000	100.982
-0.997	-1.998	100.978
-0.998	-2.001	100.983
-0.999	-2.001	100.983
-0.996	-1.998	100.975
-0.997	-1.999	100.977
-1.001	-2.000	100.969
-1.000	-1.998	100.982
-1.001	-2.002	100.981
-1.002	-1.998	100.974
-1.000	-2.000	100.980
-0.998	-2.000	100.976
-0.998	-2.002	100.981
-1.003	-1.998	100.978
-0.997	-2.000	100.987
-0.999	-1.996	100.975
-0.995	-1.950	100.971
-0.999	-1.952	100.976
-1.003	-1.948	100.983
-0.999	-1.949	100.974
-0.998	-1.949	100.984
-0.998	-1.950	100.979
-1.001	-1.950	100.984
-1.002	-1.949	100.980
-0.998	-1.949	100.974
-0.998	-1.947	100.977
-1.001	-1.951	100.977
-1.000	-1.950	100.980
-0.999	-1.949	100.977
-0.999	-1.948	100.980
-1.002	-1.948	100.970
-1.000	-1.951	100.982
-1.000	-1.949	100.978
-0.997	-1.950	100.978
-0.998	-1.951	100.975
-0.998	-1.950	100.977
-1.001	-1.948	100.982
-1.000	-1.946	100.972
-0.996	-1.951	100.971
-1.000	-1.948	100.983
-1.000	-1.949	100.982
-0.997	-1.951	100.977
-1.000	-1.953	100.973
-1.000	-1.945	100.972
-0.997	-1.948	100.983
-1.001	-1.948	100.975
-1.001	-1.947	100.982
-0.999	-1.948	100.977
-1.001	-1.951	100.970
-1.001	-1.952	100.984
-1.002	-1.950	100.977
-1.000	-1.949	100.977
-1.003	-1.949	100.976
-1.000	-1.951	100.983
-0.999	-1.950	100.972
-0.999	-1.948	100.978
-1.000	-1.949	100.976
-0.999	-1.946	100.974
-1.000	-1.950	100.973
-0.997	-1.951	100.975
-1.000	-1.949	100.981
-0.999	-1.947	100.973
-1.005	-1.948	100.972
-0.998	-1.950	100.976
-1.000	-1.950	100.970
-1.000	-1.952	100.975
-0.999	-1.952	100.982
-0.997	-1.951	100.980
-0.999	-1.951	100.979
-0.998	-1.949	100.975
-0.999	-1.952	100.980
-0.999	-1.948	100.976
-0.999	-1.951	100.985
-0.998	-1.949	100.988
-1.001	-1.947	100.975
-0.997	-1.952	100.976
-1.001	-1.949	100.980
-0.998	-1.950	100.980
-1.001	-1.947	100.972
-1.002	-1.948	100.980
-1.000	-1.948	100.984
-0.998	-1.948	100.986
-0.998	-1.950	100.974
-1.001	-1.949	100.984
-1.002	-1.951	100.977
-0.996	-1.950	100.983
-0.999	-1.949	100.973
-1.000	-1.948	100.976
-1.000	-1.950	100.976
-0.999	-1.951	100.981
-1.000	-1.951	100.975
-0.997	-1.952	100.983
-0.998	-1.949	100.978
-1.001	-1.951	100.981
-0.999	-1.950	100.978
-0.999	-1.948	100.978
-0.997	-1.948	100.974
-0.998	-1.950	100.983
-1.000	-1.947	100.975
-1.002	-1.949	100.983
-0.999	-1.952	100.983
-1.001	-1.950	100.974
-1.000	-1.947	100.977
-0.999	-1.948	100.968
-1.001	-1.952	100.987
-1.000	-1.949	100.975
-1.000	-1.946	100.981
-0.999	-1.949	100.970
-0.998	-1.946	100.985
-0.997	-1.952	100.975
-0.999	-1.948	100.979
-0.998	-1.952	100.975
-0.997	-1.950	100.969
-1.002	-1.950	100.987
-1.002	-1.949	100.983
-0.999	-1.949	100.977
-0.999	-1.951	100.976
-1.001	-1.952	100.974
-0.999	-1.947	100.983
-1.001	-1.950	100.976
-0.998	-1.948	100.978
-1.001	-1.949	100.984
-1.001	-1.949	100.978
-0.999	-1.948	100.990
-1.000	-1.947	100.975
-0.996	-1.951	100.979
-0.998	-1.948	100.981
-1.000	-1.951	100.972
-1.000	-1.952	100.982
-1.000	-1.951	100.981
-1.000	-1.950	100.978
-1.000	-1.950	100.975
-1.006	-1.948	100.979
-1.001	-1.950	100.982
-0.997	-1.946	100.978
-0.999	-1.947	100.983
-1.001	-1.949	100.968
-1.002	-1.949	100.981
-0.999	-1.950	100.988
-1.001	-1.946	100.978
-0.999	-1.950	100.981
-1.000	-1.952	100.981
-1.000	-1.948	100.984
-1.001	-1.948	100.973
-0.998	-1.948	100.976
-1.002	-1.950	100.981
-1.001	-1.947	100.978
-1.002	-1.948	100.980
-0.998	-1.949	100.979
-0.998	-1.950	100.981
-1.000	-1.949	100.980
-0.999	-1.950	100.978
-1.001	-1.952	100.983
-1.000	-1.947	100.979
-0.998	-1.949	100.971
-0.998	-1.950	100.976
-1.002	-1.949	100.978
-1.002	-1.949	100.976
-1.000	-1.947	100.972
-1.001	-1.947	100.984
-0.998	-1.949	100.976
-1.001	-1.952	100.977
-0.999	-1.949	100.981
-1.000	-1.950	100.983
-0.998	-1.949	100.975
-0.999	-1.950	100.978
-1.000	-1.949	100.980
-1.000	-1.950	100.979
-0.998	-1.948	100.980
-1.001	-1.950	100.972
-1.001	-1.947	100.975
-0.999	-1.948	100.980
-1.002	-1.952	100.972
-1.000	-1.950	100.978
-1.000	-1.948	100.975
-0.999	-1.948	100.975
-0.999	-1.948	100.981
-0.999	-1.948	100.976
-1.004	-1.953	100.976
-0.999	-1.948	100.975
-1.000	-1.949	100.979
-1.000	-1.950	100.979
-0.999	-1.952	100.976
-1.001	-1.948	100.978
-0.997	-1.949	100.978
-0.996	-1.952	100.977
-1.000	-1.949	100.980
-0.999	-1.946	100.978
-1.000	-1.950	100.982
-0.998	-1.950	100.977
-1.002	-1.952	100.981
-1.001	-1.950	100.972
-1.000	-1.948	100.978
-0.999	-1.950	100.973
-0.999	-1.948	100.977
-1.000	-1.949	100.978
-0.995	-1.950	100.977
-0.994	-1.949	100.978
-0.998	-1.949	100.981
-0.997	-1.949	100.972
-0.999	-1.950	100.979
-0.997	-1.952	100.975
-1.000	-1.952	100.977
-1.000	-1.950	100.973
-0.997	-1.951	100.980
-0.995	-1.948	100.978
-1.000	-1.949	100.981
-1.002	-1.950	100.978
-0.999	-1.948	100.977
-1.003	-1.950	100.983
-1.000	-1.949	100.980
-0.997	-1.950	100.979
-1.002	-1.948	100.977
-0.995	-1.952	100.974
-0.997	-1.950	100.977
-0.995	-1.950	100.981
-0.998	-1.948	100.975
-0.999	-1.950	100.985
-1.001	-1.945	100.980
-1.000	-1.951	100.985
-0.999	-1.949	100.977
-1.001	-1.950	100.974
-1.001	-1.951	100.976
-0.997	-1.946	100.987
-0.999	-1.950	100.981
-1.002	-1.948	100.972
-0.999	-1.948	100.976
-1.002	-1.947	100.980
-1.000	-1.949	100.975
-0.997	-1.946	100.973
-0.999	-1.947	100.980
-1.001	-1.950	100.977
-1.001	-1.951	100.980
-1.004	-1.947	100.977
-1.000	-1.946	100.984
-1.000	-1.951	100.977
-1.000	-1.948	100.978
-0.999	-1.950	100.984
-0.999	-1.950	100.972
-1.002	-1.952	100.971
-1.000	-1.948	100.979
-1.001	-1.953	100.988
-0.999	-1.949	100.982
-0.997	-1.951	100.980
-0.997	-1.950	100.978
-1.000	-1.949	100.977
-0.999	-1.949	100.977
-1.001	-1.947	100.980
-0.999	-1.951	100.977
-1.001	-1.950	100.982
-0.997	-1.949	100.974
-1.000	-1.948	100.980
-1.001	-1.947	100.981
-0.999	-1.952	100.982
-0.998	-1.948	100.978
-0.998	-1.951	100.972
-0.999	-1.949	100.978
-0.999	-1.950	100.981
-0.998	-1.947	100.975
-0.995	-1.952	100.985
-0.998	-1.946	100.978
-0.999	-1.949	100.979
-0.999	-1.950	100.972
-0.999	-1.950	100.980
-1.000	-1.947	100.974
-1.001	-1.950	100.982
-0.999	-1.901	100.979
-0.998	-1.901	100.976
-0.999	-1.898	100.982
-0.999	-1.902	100.981
-1.000	-1.900	100.972
-1.001	-1.901	100.974
-0.998	-1.899	100.978
-0.998	-1.900	100.978
-0.999	-1.898	100.974
-1.000	-1.899	100.976
-1.002	-1.898	100.975
-1.000	-1.899	100.979
-1.000	-1.899	100.981
-0.999	-1.897	100.979
-0.998	-1.898	100.974
-0.999	-1.899	100.976
-0.999	-1.898	100.980
-0.999	-1.895	100.978
-0.999	-1.899	100.982
-1.002	-1.898	100.978
-0.998	-1.898	100.978
-1.000	-1.898	100.977
-0.998	-1.899	100.977
-0.999	-1.899	100.980
-1.002	-1.901	100.980
-0.999	-1.901	100.979
-1.002	-1.896	100.974
-0.998	-1.902	100.982
-0.998	-1.899	100.978
-1.000	-1.902	100.977
-1.000	-1.901	100.974
-0.997	-1.898	100.970
-0.999	-1.899	100.981
-0.998	-1.899	100.977
-0.998	-1.899	100.983
-1.001	-1.895	100.978
-1.002	-1.897	100.974
-1.000	-1.899	100.977
-0.999	-1.904	100.978
-1.000	-1.899	100.974
-0.999	-1.899	100.976
-1.001	-1.901	100.983
-1.000	-1.898	100.981
-0.998	-1.899	100.985
-0.998	-1.896	100.975
-0.998	-1.897	100.974
-1.000	-1.901	100.978
-0.996	-1.899	100.980
-0.997	-1.898	100.983
-1.002	-1.901	100.974
-0.995	-1.900	100.978
-0.999	-1.899	100.979
-0.999	-1.902	100.976
-1.002	-1.903	100.982
-0.999	-1.903	100.971
-1.000	-1.900	100.978
-1.001	-1.899	100.976
-1.001	-1.900	100.978
-0.999	-1.899	100.978
-0.998	-1.899	100.984
-0.998	-1.901	100.975
-0.999	-1.902	100.974
-0.998	-1.902	100.981
-0.999	-1.901	100.983
-0.998	-1.901	100.976
-0.998	-1.899	100.982
-1.000	-1.898	100.981
-0.997	-1.901	100.979
-0.999	-1.896	100.979
-0.999	-1.899	100.982
-1.000	-1.900	100.971
-1.000	-1.898	100.975
-1.001	-1.898	100.974
-0.998	-1.901	100.979
-0.998	-1.903	100.983
-0.998	-1.897	100.974
-0.999	-1.898	100.984
-1.002	-1.900	100.974
-1.002	-1.898	100.978
-0.999	-1.900	100.978
-1.000	-1.897	100.978
-0.999	-1.899	100.975
-0.997	-1.900	100.984
-1.000	-1.901	100.976
-0.997	-1.899	100.974
-0.999	-1.898	100.974
-1.000	-1.898	100.981
-0.999	-1.896	100.979
-1.002	-1.898	100.980
-1.000	-1.897	100.977
-0.999	-1.899	100.979
-1.001	-1.898	100.975
-0.999	-1.900	100.984
-1.002	-1.897	100.977
-1.000	-1.899	100.977
-1.001	-1.900	100.977
-0.998	-1.898	100.977
-1.000	-1.895	100.974
-1.000	-1.898	100.978
-1.002	-1.898	100.982
-1.003	-1.901	100.983
-0.997	-1.903	100.982
-0.993	-1.898	100.980
-1.001	-1.902	100.988
-1.000	-1.900	100.979
-1.000	-1.897	100.981
-1.000	-1.898	100.981
-0.998	-1.899	100.975
-0.995	-1.901	100.986
-0.999	-1.899	100.984
-0.999	-1.898	100.977
-0.999	-1.898	100.985
-0.999	-1.898	100.980
-1.001	-1.898	100.975
-0.999	-1.902	100.978
-0.998	-1.901	100.980
-1.001	-1.899	100.982
-0.999	-1.899	100.982
-0.999	-1.898	100.982
-0.999	-1.897	100.984
-0.998	-1.899	100.976
-0.998	-1.898	100.973
-0.999	-1.898	100.982
-1.000	-1.899	100.980
-0.999	-1.899	100.974
-1.000	-1.901	100.986
-0.998	-1.901	100.981
-1.001	-1.897	100.987
-0.997	-1.897	100.972
-0.999	-1.898	100.974
-1.002	-1.900	100.977
-0.998	-1.900	100.973
-0.998	-1.902	100.978
-0.999	-1.901	100.978
-1.001	-1.896	100.978
-1.000	-1.901	100.978
-1.000	-1.899	100.974
-0.996	-1.896	100.972
-1.000	-1.899	100.988
-0.998	-1.899	100.975
-1.000	-1.898	100.975
-1.001	-1.901	100.973
-1.002	-1.899	100.977
-1.000	-1.903	100.975
-0.999	-1.898	100.971
-0.998	-1.899	100.977
-1.000	-1.897	100.979
-0.999	-1.899	100.977
-0.997	-1.900	100.971
-1.001	-1.898	100.980
-0.999	-1.897	100.973
-0.998	-1.897	100.983
-1.000	-1.898	100.981
-0.999	-1.902	100.974
-1.002	-1.902	100.982
-0.999	-1.899	100.978
-0.998	-1.900	100.981
-0.999	-1.899	100.982
-0.999	-1.899	100.979
-0.997	-1.897	100.977
-1.001	-1.901	100.977
-0.996	-1.897	100.979
-1.003	-1.901	100.975
-0.998	-1.899	100.984
-0.999	-1.902	100.969
-0.998	-1.897	100.976
-1.001	-1.897	100.979
-0.997	-1.899	100.982
-1.000	-1.897	100.983
-0.997	-1.900	100.973
-0.998	-1.898	100.978
-0.999	-1.896	100.975
-0.999	-1.899	100.978
-1.003	-1.901	100.975
-0.998	-1.900	100.972
-0.996	-1.900	100.976
-1.000	-1.897	100.986
-1.000	-1.903	100.973
-0.998	-1.898	100.980
-0.998	-1.899	100.979
-1.001	-1.902	100.973
-0.999	-1.897	100.976
-0.997	-1.901	100.971
-0.998	-1.899	100.980
-1.001	-1.899	100.976
-0.998	-1.897	100.976
-0.999	-1.897	100.976
-0.999	-1.899	100.982
-1.000	-1.900	100.974
-1.000	-1.901	100.981
-1.000	-1.897	100.981
-0.998	-1.900	100.979
-1.000	-1.901	100.972
-1.004	-1.899	100.979
-1.002	-1.901	100.979
-0.997	-1.895	100.979
-0.996	-1.900	100.978
-0.998	-1.898	100.974
-1.002	-1.900	100.970
-0.997	-1.900	100.986
-1.002	-1.899	100.975
-0.999	-1.899	100.981
-0.998	-1.899	100.973
-0.997	-1.897	100.975
-1.000	-1.898	100.983
-1.001	-1.901	100.987
-1.000	-1.898	100.980
-1.002	-1.901	100.971
-0.997	-1.894	100.979
-1.001	-1.899	100.980
-1.001	-1.901	100.975
-1.002	-1.901	100.975
-1.001	-1.899	100.983
-0.998	-1.901	100.984
-0.999	-1.902	100.981
-0.997	-1.901	100.980
-0.999	-1.899	100.975
-0.997	-1.898	100.980
-0.999	-1.899	100.975
-0.997	-1.899	100.976
-1.004	-1.899	100.982
-1.002	-1.903	100.971
-0.997	-1.901	100.983
-0.998	-1.897	100.970
-1.000	-1.898	100.976
-0.998	-1.901	100.978
-1.000	-1.899	100.973
-1.002	-1.899	100.985
-0.997	-1.901	100.980
-0.997	-1.896	100.987
-0.998	-1.900	100.978
-1.002	-1.897	100.984
-0.995	-1.900	100.975
-0.998	-1.899	100.977
-1.001	-1.899	100.970
-1.000	-1.899	100.969
-0.999	-1.899	100.982
-0.998	-1.896	100.971
-1.000	-1.897	100.979
-1.001	-1.899	100.974
-0.999	-1.901	100.977
-0.999	-1.898	100.978
-1.001	-1.898	100.982
-0.998	-1.900	100.977
-0.999	-1.901	100.977
-1.001	-1.898	100.984
-1.000	-1.902	100.973
-0.998	-1.900	100.973
-0.999	-1.901	100.975
-1.001	-1.900	100.978
-0.999	-1.849	100.981
-1.000	-1.850	100.971
-0.998	-1.849	100.979
-1.000	-1.850	100.979
-1.002	-1.850	100.975
-0.997	-1.850	100.984
-0.998	-1.849	100.982
-0.996	-1.853	100.976
-1.001	-1.850	100.978
-0.998	-1.853	100.975
-0.999	-1.850	100.977
-0.998	-1.849	100.977
-0.999	-1.850	100.970
-1.002	-1.851	100.976
-1.000	-1.851	100.983
-0.998	-1.851	100.978
-1.000	-1.853	100.979
-1.000	-1.847	100.981
-0.997	-1.850	100.978
-1.000	-1.848	100.977
-1.000	-1.846	100.973
-0.999	-1.849	100.979
-0.999	-1.848	100.982
-0.999	-1.850	100.977
-0.999	-1.851	100.982
-1.001	-1.847	100.970
-0.999	-1.850	100.973
-1.000	-1.850	100.979
-0.999	-1.849	100.975
-1.003	-1.851	100.981
-0.999	-1.851	100.977
-1.000	-1.847	100.977
-1.000	-1.851	100.978
-1.001	-1.848	100.982
-0.998	-1.849	100.980
-0.998	-1.845	100.977
-0.999	-1.849	100.971
-1.001	-1.851	100.981
-1.000	-1.846	100.972
-0.999	-1.849	100.980
-1.002	-1.849	100.981
-0.997	-1.846	100.975
-1.002	-1.849	100.979
-0.999	-1.846	100.972
-1.000	-1.853	100.976
-1.003	-1.847	100.971
-0.998	-1.847	100.977
-1.001	-1.849	100.978
-0.997	-1.848	100.976
-0.997	-1.850	100.980
-0.999	-1.848	100.982
-0.999	-1.848	100.973
-0.998	-1.852	100.979
-1.000	-1.852	100.973
-0.999	-1.849	100.975
-0.997	-1.849	100.981
-1.001	-1.848	100.973
-1.002	-1.850	100.986
-0.998	-1.849	100.975
-0.998	-1.846	100.975
-0.999	-1.851	100.972
-0.999	-1.851	100.979
-1.001	-1.845	100.972
-0.997	-1.848	100.982
-0.997	-1.850	100.980
-1.000	-1.849	100.980
-0.997	-1.849	100.974
-0.999	-1.851	100.979
-1.001	-1.850	100.979
-0.997	-1.848	100.979
-1.001	-1.851	100.974
-0.999	-1.851	100.982
-0.997	-1.848	100.982
-1.000	-1.849	100.978
-0.996	-1.850	100.982
-1.000	-1.848	100.972
-1.000	-1.851	100.978
-0.999	-1.849	100.978
-0.996	-1.848	100.974
-1.000	-1.849	100.975
-0.996	-1.850	100.975
-0.997	-1.846	100.975
-0.999	-1.849	100.975
-1.002	-1.851	100.979
-0.996	-1.849	100.977
-1.000	-1.852	100.985
-1.000	-1.850	100.983
-1.001	-1.848	100.973
-0.999	-1.849	100.982
-0.999	-1.848	100.974
-0.999	-1.849	100.984
-1.002	-1.850	100.977
-1.002	-1.850	100.976
-0.999	-1.850	100.980
-0.999	-1.847	100.980
-0.998	-1.851	100.984
-1.002	-1.849	100.983
-0.999	-1.851	100.972
-0.997	-1.849	100.980
-0.996	-1.852	100.979
-0.997	-1.850	100.976
-0.999	-1.850	100.971
-1.000	-1.849	100.985
-0.999	-1.850	100.985
-0.997	-1.850	100.975
-0.996	-1.848	100.972
-0.998	-1.851	100.971
-1.001	-1.849	100.976
-1.001	-1.850	100.975
-0.998	-1.850	100.979
-1.000	-1.849	100.986
-0.999	-1.849	100.977
-1.002	-1.847	100.969
-1.001	-1.852	100.980
-0.997	-1.847	100.981
-1.001	-1.848	100.972
-0.998	-1.851	100.978
-1.004	-1.846	100.974
-1.000	-1.849	100.980
-1.000	-1.849	100.977
-0.997	-1.851	100.976
-0.997	-1.848	100.981
-0.997	-1.850	100.977
-1.000	-1.847	100.982
-1.000	-1.847	100.977
-0.998	-1.849	100.985
-0.996	-1.847	100.974
-1.000	-1.852	100.977
-0.998	-1.846	100.979
-0.998	-1.849	100.972
-0.999	-1.848	100.978
-1.000	-1.850	100.975
-0.998	-1.852	100.983
-0.998	-1.852	100.982
-0.999	-1.847	100.984
-0.999	-1.848	100.975
-1.000	-1.851	100.976
-0.999	-1.848	100.980
-0.995	-1.851	100.977
-1.000	-1.850	100.980
-0.999	-1.847	100.979
-1.001	-1.850	100.976
-0.998	-1.851	100.972
-1.004	-1.848	100.984
-0.998	-1.849	100.979
-0.998	-1.848	100.972
-0.996	-1.848	100.978
-1.001	-1.848	100.986
-0.996	-1.849	100.985
-1.000	-1.851	100.978
-1.004	-1.848	100.980
-0.998	-1.850	100.977
-1.000	-1.849	100.980
-1.002	-1.847	100.979
-1.000	-1.851	100.974
-1.001	-1.849	100.980
-1.001	-1.849	100.974
-1.002	-1.851	100.988
-0.999	-1.849	100.980
-1.001	-1.851	100.976
-1.001	-1.846	100.976
-1.002	-1.846	100.979
-0.999	-1.847	100.976
-1.000	-1.850	100.973
-1.002	-1.850	100.977
-1.000	-1.853	100.985
-1.000	-1.853	100.979
-0.997	-1.847	100.983
-1.000	-1.849	100.972
-0.999	-1.847	100.982
-0.997	-1.850	100.977
-0.999	-1.851	100.973
-0.999	-1.851	100.982
-0.996	-1.849	100.976
-1.000	-1.847	100.978
-1.000	-1.851	100.975
-0.998	-1.849	100.978
-0.999	-1.847	100.988
-0.999	-1.846	100.980
-0.998	-1.849	100.976
-0.997	-1.849	100.977
-1.001	-1.852	100.981
-1.002	-1.848	100.976
-1.001	-1.849	100.972
-0.999	-1.849	100.977
-1.000	-1.848	100.976
-1.002	-1.847	100.973
-0.998	-1.849	100.976
-1.000	-1.848	100.980
-1.000	-1.851	100.976
-0.999	-1.851	100.980
-1.001	-1.849	100.974
-0.999	-1.850	100.972
-0.998	-1.847	100.973
-1.002	-1.852	100.980
-0.999	-1.848	100.979
-1.002	-1.849	100.976
-1.001	-1.850	100.973
-1.001	-1.852	100.973
-1.001	-1.848	100.975
-0.998	-1.849	100.979
-1.000	-1.848	100.980
-0.999	-1.851	100.981
-1.001	-1.852	100.972
-0.999	-1.850	100.978
-0.999	-1.850	100.969
-0.999	-1.851	100.974
-1.002	-1.851	100.976
-0.999	-1.851	100.977
-1.000	-1.853	100.975
-1.003	-1.846	100.978
-0.998	-1.850	100.975
-0.998	-1.847	100.975
-0.999	-1.848	100.972
-1.001	-1.848	100.977
-1.000	-1.849	100.979
-1.003	-1.849	100.974
-1.002	-1.848	100.980
-1.000	-1.851	100.980
-1.001	-1.850	100.972
-0.998	-1.849	100.976
-1.000	-1.851	100.978
-1.000	-1.850	100.973
-0.995	-1.847	100.969
-1.000	-1.849	100.977
-1.000	-1.854	100.970
-1.000	-1.847	100.976
-1.002	-1.847	100.982
-1.000	-1.848	100.972
-0.997	-1.850	100.972
-1.001	-1.848	100.977
-0.998	-1.847	100.986
-0.999	-1.847	100.977
-0.997	-1.850	100.981
-0.998	-1.850	100.983
-1.000	-1.851	100.981
-1.002	-1.850	100.970
-1.001	-1.851	100.972
-0.997	-1.849	100.978
-1.000	-1.851	100.978
-0.999	-1.851	100.985
-0.997	-1.847	100.973
-1.000	-1.850	100.984
-0.998	-1.848	100.982
-0.998	-1.852	100.977
-0.998	-1.850	100.985
-1.000	-1.853	100.984
-1.000	-1.847	100.972
-1.003	-1.850	100.979
-0.999	-1.849	100.978
